00:09:02:28 | I | Matching ok | SEQ : 20174804010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:45:21:91 | I | Matching ok | SEQ : 20174813210, PART : N/A, SCAN N/A, CELL [1,5]
22:45:32:67 | I | Matching ok | SEQ : 20174813200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
22:46:08:57 | I | Matching ok | SEQ : 20174813310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
22:46:12:27 | I | Matching ok | SEQ : 20174813300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
22:46:17:92 | I | Matching ok | SEQ : 20174813290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
22:46:19:94 | I | Matching ok | SEQ : 20174813280, PART : N/A, SCAN N/A, CELL [2,4]
22:46:35:97 | I | Matching ok | SEQ : 20174813270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
22:46:39:52 | I | Matching ok | SEQ : 20174813260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
22:58:08:36 | I | Matching ok | SEQ : 20174813370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
22:58:23:61 | I | Matching ok | SEQ : 20174813360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:59:02:69 | I | Matching ok | SEQ : 20174813350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
22:59:17:76 | I | Matching ok | SEQ : 20174813340, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
22:59:37:29 | W | Mismatching | SEQ : 20174813330, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
23:00:02:94 | W | Mismatching | SEQ : 20174813330, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
23:00:34:36 | W | Mismatching | SEQ : 20174813330, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
23:00:59:92 | W | Mismatching | SEQ : 20174813330, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
23:16:45:51 | I | Matching ok | SEQ : 20174813330, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
23:16:47:53 | I | Matching ok | SEQ : 20174813320, PART : N/A, SCAN N/A, CELL [1,6]
23:17:15:19 | I | Matching ok | SEQ : 20174813430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:17:22:89 | I | Matching ok | SEQ : 20174813420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:17:36:82 | I | Matching ok | SEQ : 20174813410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:17:40:01 | I | Matching ok | SEQ : 20174813400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:17:56:29 | I | Matching ok | SEQ : 20174813390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:18:08:36 | I | Matching ok | SEQ : 20174813380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
23:18:10:46 | I | Matching ok | SEQ : 20174813490, PART : N/A, SCAN N/A, CELL [1,1]
23:24:03:02 | I | Matching ok | SEQ : 20174813480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
23:24:07:95 | I | Matching ok | SEQ : 20174813470, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
23:24:09:96 | I | Matching ok | SEQ : 20174813460, PART : N/A, SCAN N/A, CELL [1,4]
23:24:11:97 | I | Matching ok | SEQ : 20174813450, PART : N/A, SCAN N/A, CELL [1,5]
23:24:23:55 | I | Matching ok | SEQ : 20174813440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:24:41:00 | I | Matching ok | SEQ : 20174813550, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:24:52:80 | I | Matching ok | SEQ : 20174813540, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:25:03:93 | I | Matching ok | SEQ : 20174813530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
23:25:10:15 | I | Matching ok | SEQ : 20174813520, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:25:44:80 | I | Matching ok | SEQ : 20174813510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:25:46:81 | I | Matching ok | SEQ : 20174813500, PART : N/A, SCAN N/A, CELL [2,6]
23:32:52:39 | I | Matching ok | SEQ : 20174813610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
23:33:04:49 | I | Matching ok | SEQ : 20174813600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
23:33:12:86 | I | Matching ok | SEQ : 20174813590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
23:33:19:06 | I | Matching ok | SEQ : 20174813580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
23:33:28:19 | I | Matching ok | SEQ : 20174813570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
23:33:30:21 | I | Matching ok | SEQ : 20174813560, PART : N/A, SCAN N/A, CELL [1,6]
23:33:44:91 | I | Matching ok | SEQ : 20174813670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:33:46:92 | I | Matching ok | SEQ : 20174813660, PART : N/A, SCAN N/A, CELL [2,2]
23:33:49:74 | I | Matching ok | SEQ : 20174813650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
23:34:02:19 | I | Matching ok | SEQ : 20174813640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:34:14:41 | I | Matching ok | SEQ : 20174813630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
23:34:24:14 | I | Matching ok | SEQ : 20174813620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
23:42:15:30 | I | Matching ok | SEQ : 20174813730, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:42:17:40 | I | Matching ok | SEQ : 20174813720, PART : N/A, SCAN N/A, CELL [1,2]
23:42:27:70 | I | Matching ok | SEQ : 20174813710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
23:42:34:90 | I | Matching ok | SEQ : 20174813700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
23:42:36:91 | I | Matching ok | SEQ : 20174813690, PART : N/A, SCAN N/A, CELL [1,5]
23:42:46:55 | I | Matching ok | SEQ : 20174813680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:43:04:32 | I | Matching ok | SEQ : 20174813790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:43:18:05 | I | Matching ok | SEQ : 20174813780, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
23:43:20:11 | I | Matching ok | SEQ : 20174813770, PART : N/A, SCAN N/A, CELL [2,3]
23:43:24:85 | I | Matching ok | SEQ : 20174813760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:43:32:75 | I | Matching ok | SEQ : 20174813750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:43:41:28 | I | Matching ok | SEQ : 20174813740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
23:53:30:26 | I | Matching ok | SEQ : 20174813850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:53:43:44 | I | Matching ok | SEQ : 20174813840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
23:54:00:66 | I | Matching ok | SEQ : 20174813830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
23:54:02:70 | I | Matching ok | SEQ : 20174813820, PART : N/A, SCAN N/A, CELL [1,4]
23:54:08:51 | I | Matching ok | SEQ : 20174813810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
23:54:20:46 | I | Matching ok | SEQ : 20174813800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
23:54:32:54 | I | Matching ok | SEQ : 20174813910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:54:41:97 | I | Matching ok | SEQ : 20174813900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
23:54:46:81 | I | Matching ok | SEQ : 20174813890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:55:48:24 | I | Matching ok | SEQ : 20174813880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:55:55:89 | I | Matching ok | SEQ : 20174813870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:56:01:37 | I | Matching ok | SEQ : 20174813860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
